ADDRESS_ID,ADDRESS_TYPE,BUILDING_NUMBER,BLOCK_NAME,ADDRESS_LINE1,ADDRESS_LINE2,STREET_NAME,CITY_NAME,STATE_NAME,POSTAL_CODE,COUNTRY_CODE,ROW_CREATED_TIMESTAMP,ROW_UPDATED_TIMESTAMP
35359710407,Gaurdian_Nat,2696,6311 Barnett Trail,8 International Alley,Court,Ostankinskoe,Krasnoarmeysk,Chuvash,264000,RU,3/30/2019 12:58,4/24/2017 1:03
13602855200,Home_Citzn,400,9691 Johnson Lane,57 Pepper Wood Drive,Crossing,Vojkovskoe,Gubkinskiy,Kalmykia,187000,RU,5/25/2018 19:25,9/2/2018 19:53
5456645000,Work_Nat,424,5180 Hollow Ridge Point,93 Loftsgordon Junction,Crossing,Bibirevo,Lukino,Dagestan,311000,RU,11/18/2004 14:42,9/22/2018 10:23
36875904307,Other_Nat,913,4878 Stuart Plaza,48505 Lien Crossing,Alley,Fili Davydkovo,Kamyshlov,Karelia,268000,RU,7/30/2013 0:59,5/7/2019 9:25
1810333201,Gaurdian_Nat,3421,20 Graedel Hill,4 Delaware Trail,Drive,Troparevo-Nikulino,Zvony,Ingushetia,649000,RU,5/1/2000 12:51,1/23/2017 3:39
39773628600,Other_Nat,67,84811 Northview Terrace,44 Truax Avenue,Trail,Novogireevo,Ozëry,Chuvash,159000,RU,12/15/2016 2:36,4/11/2017 1:33
71013318900,Work_Nat,2,98 Dorton Drive,12142 Prentice Parkway,Crossing,Poselenie Pervomajskoe,Balabanovo,Komi,941000,RU,2/24/2008 8:47,4/29/2020 1:53
85518612603,Home_Res,1610,618 South Center,22 Vidon Avenue,Center,Dorogomilovo,Starominskaya,Ingushetia,166000,RU,11/6/2017 12:21,12/20/2018 21:11
83241306106,Work_Non-Nat,1,7848 Mifflin Trail,72 Myrtle Avenue,Alley,Mitino,Semikarakorsk,Buryat,147000,RU,7/28/2019 1:44,10/3/2019 20:26
3356110709,Work_Nat,94387,555 Gina Pass,534 Sutteridge Court,Crossing,Nekrasovka,Baksan,Chechnya,978000,RU,8/2/2004 2:02,10/13/2020 1:50
11229685704,Gaurdian_Non-Nat,155,7 Novick Drive,497 Rieder Plaza,Center,Tverskoe,Kokhma,Tatarstan,555000,RU,7/19/2012 8:48,11/11/2017 19:57
40543531903,Other_Nat,921,45639 Northport Circle,6795 Dakota Circle,Plaza,Vojkovskoe,Tselina,Kabardino-Balkar,369000,RU,6/18/2003 5:02,8/25/2017 2:42
3388016108,Work_Nat,3,18185 Debra Point,0224 Sycamore Parkway,Terrace,Poselenie Klenovskoe,Kurchatov,Kabardino-Balkar,473000,RU,4/1/2010 14:50,10/18/2020 12:01
67106097900,Gaurdian_Nat,8902,48413 Waywood Plaza,508 Darwin Drive,Center,Rostokino,Irkutsk,Mordovia,257000,RU,12/8/2005 0:37,5/16/2019 20:47
86113187801,Home_Citzn,4,1 Rigney Road,81497 Linden Avenue,Parkway,Beskudnikovskoe,Kuybyshevo,Karelia,511000,RU,1/21/2017 22:12,6/14/2019 6:53
28651802102,Other_Nat,395,71 Dakota Court,6 Bartillon Street,Way,Begovoe,Gulkevichi,Tuva,963000,RU,7/24/2008 10:19,5/29/2018 13:09
24241885702,Home_Citzn,2122,62 Laurel Parkway,93 Dryden Center,Pass,Hovrino,Kandalaksha,Karelia,297000,RU,1/28/2014 5:29,2/26/2017 2:59
38923018803,Home_Res,3,2968 Harper Place,830 Northfield Street,Crossing,Jaroslavskoe,Artëmovskiy,Tatarstan,225000,RU,6/24/2003 5:09,6/27/2020 23:58
82193570002,Gaurdian_Nat,79520,0 Bunker Hill Hill,37322 Iowa Street,Place,Birjulevo Vostochnoe,Kirov,Buryat,558000,RU,2/25/2003 1:28,7/30/2017 7:45
39925752804,Other_Nat,973,39 Ryan Way,0894 Russell Point,Park,Horoshevo-Mnevniki,Aleysk,Tuva,448000,RU,1/2/2010 5:25,1/19/2017 16:57
19276383300,Work_Nat,84,83 Sunnyside Lane,506 Hazelcrest Trail,Point,Severnoe Tushino,Gorno-Altaysk,Chechnya,385000,RU,3/29/2002 0:29,9/2/2019 2:45
23374271503,Gaurdian_Non-Nat,73,6079 Boyd Crossing,3466 Karstens Terrace,Trail,Filevskij Park,Taganrog,Kabardino-Balkar,852000,RU,6/18/2001 6:22,6/4/2018 8:05
46352860405,Gaurdian_Non-Nat,120,04 Susan Pass,4108 Farmco Terrace,Crossing,Chertanovo Juzhnoe,Kushchëvskaya,Bashkortostan,424000,RU,12/30/2003 9:25,10/2/2017 3:54
18689796600,Gaurdian_Non-Nat,271,8 Waubesa Trail,4251 Hoffman Alley,Alley,Vostochnoe Degunino,Klintsy,Kalmykia,815000,RU,2/11/2001 1:48,12/20/2018 6:20
64342278608,Home_Citzn,29,41 Fieldstone Way,77364 Merry Point,Place,Bogorodskoe,Amursk,Kalmykia,589000,RU,9/8/2013 12:07,9/26/2020 5:28
90729935207,Work_Non-Nat,11,047 Oak Road,38 Ramsey Lane,Trail,Kosino-Uhtomskoe,Birobidzhan,Komi,347000,RU,6/18/2009 12:52,12/23/2017 5:01
44819690400,Other_Nat,0,70608 Bunting Center,97343 Hallows Pass,Pass,Marfino,Valuyki,Ingushetia,259000,RU,5/9/2009 3:29,3/26/2019 12:59
11420629808,Other_Non-Nat,9210,571 Graceland Alley,4 Anthes Place,Pass,Kosino-Uhtomskoe,Balabanovo,Adygey,385000,RU,10/5/2015 16:31,1/5/2018 5:58
7257435801,Gaurdian_Non-Nat,8,9 Carpenter Avenue,6 Spaight Way,Park,Kon'kovo,Uzlovaya,Tatarstan,268000,RU,3/8/2016 12:44,3/3/2019 1:52
86962540007,Other_Nat,6281,64454 Corry Court,8462 Sunnyside Crossing,Plaza,Mitino,Leninogorsk,Komi,369000,RU,5/15/2010 2:52,5/12/2018 23:29
27691203807,Other_Non-Nat,167,25639 Pearson Parkway,0734 Granby Hill,Drive,Molzhaninovskoe,Petrovsk,Chechnya,311000,RU,9/30/2008 14:56,9/20/2019 11:56
31246768400,Gaurdian_Nat,6,881 Gerald Way,45650 Mayfield Alley,Road,Lefortovo,Sharypovo,Sakha,246000,RU,4/11/2020 1:59,8/4/2017 19:36
35065978804,Work_Non-Nat,50,60 Sloan Alley,3 Stang Alley,Junction,Zjablikovo,Sertolovo,Buryat,101000,RU,12/8/2010 14:34,1/28/2019 11:59
41079937404,Home_Res,4,37 Comanche Terrace,384 Judy Trail,Court,Golovinskoe,Yoshkar-Ola,Khakass,741000,RU,10/1/2003 4:15,1/17/2019 10:08
62781507000,Gaurdian_Non-Nat,80,574 1st Park,7954 Hoepker Crossing,Center,Sokol,Korolëv,Altai,823000,RU,8/4/2017 14:45,3/6/2020 0:45
81957672507,Work_Nat,8,83317 Brentwood Circle,20806 Stoughton Point,Parkway,Vostochnoe Degunino,Nartkala,Altai,484000,RU,8/5/2019 1:57,3/14/2017 11:59
7732223302,Gaurdian_Nat,6925,20182 Kedzie Park,919 Susan Road,Avenue,Marfino,Primorsko-Akhtarsk,Udmurt,248000,RU,4/2/2010 14:44,8/4/2018 14:02
77241130500,Gaurdian_Nat,34667,2894 Gale Avenue,87 Meadow Ridge Avenue,Place,Ramenki,Svobodnyy,Bashkortostan,978000,RU,6/13/2020 3:51,7/30/2020 9:19
50493304008,Gaurdian_Non-Nat,880,0 Bayside Drive,1917 Sachtjen Hill,Avenue,Juzhnoe Medvedkovo,Chistopol,Sakha,351000,RU,10/22/2006 14:49,5/13/2020 6:41
35246601805,Gaurdian_Nat,8418,84 Claremont Center,41 Northwestern Road,Junction,Juzhnoe Butovo,Gusev,Kalmykia,741000,RU,3/9/2019 10:24,3/30/2017 2:44
45063568209,Home_Citzn,3,3311 Cardinal Road,98 6th Point,Center,Poselenie Kokoshkino,Labinsk,Kabardino-Balkar,258000,RU,10/2/2011 9:43,7/29/2019 9:07
82816401504,Gaurdian_Non-Nat,8,6 Pepper Wood Park,7 Stang Terrace,Park,Tverskoe,Kursk,Kalmykia,666000,RU,1/17/2002 21:26,2/18/2017 4:56
32063389005,Home_Res,0,089 Moulton Trail,1 Emmet Drive,Plaza,Orehovo-Borisovo Severnoe,Severskaya,Ingushetia,610000,RU,10/13/2008 21:29,4/21/2017 21:49
46355499107,Home_Citzn,396,20 Larry Crossing,0 Sherman Lane,Street,Poselenie Rjazanovskoe,Partizansk,Ingushetia,194000,RU,2/17/2008 19:20,12/28/2020 6:35
88835934800,Home_Res,7,14765 Park Meadow Street,510 Lerdahl Parkway,Alley,Savelki,Pavlovsk,Kabardino-Balkar,741000,RU,6/4/2000 10:32,1/16/2018 22:52
62124513308,Other_Non-Nat,2,0235 Tony Place,6 Hansons Point,Avenue,Danilovskoe,Vyksa,Chuvash,333000,RU,6/16/2005 4:31,3/15/2017 12:07
12229278002,Other_Nat,8,271 Prairieview Junction,1 Morning Pass,Drive,Timirjazevskoe,Usol’ye-Sibirskoye,Chechnya,374000,RU,6/19/2000 6:25,5/20/2020 15:02
28130116900,Home_Citzn,9,66 Loeprich Lane,0070 Division Plaza,Street,Brateevo,Krasnouralsk,Komi,777000,RU,3/11/2008 18:18,1/26/2019 21:10
14970527805,Other_Non-Nat,10384,67 Maple Wood Terrace,7 Lakewood Gardens Pass,Court,Rjazanskij,Bologoye,Buryat,511000,RU,4/4/2001 14:06,3/31/2018 23:43
75898337003,Work_Non-Nat,7,552 Claremont Park,151 Bluejay Drive,Court,Zamoskvorech'e,Groznyy,Buryat,351000,RU,8/7/2012 8:44,9/6/2017 15:48
91271816903,Other_Nat,8924,942 Hollow Ridge Circle,45068 Donald Center,Pass,Poselenie Filimonkovskoe,Nyagan,Sakha,246000,RU,11/25/2009 20:59,3/27/2018 21:38
57835877700,Work_Non-Nat,90446,2 Mayfield Way,6803 Sunnyside Parkway,Place,Veshnjaki,Karasuk,Karachay-Cherkess,823000,RU,4/19/2004 11:00,7/10/2019 5:07
55667794009,Other_Non-Nat,41557,95 Melrose Avenue,3117 Village Place,Crossing,Poselenie Voskresenskoe,Nar’yan-Mar,Tuva,852000,RU,3/6/2011 15:47,3/14/2019 22:56
52221170703,Work_Nat,2,6 Barby Plaza,163 Dorton Parkway,Lane,Izmajlovo,Sosnogorsk,Karachay-Cherkess,268000,RU,10/3/2007 5:16,6/12/2020 11:21
38434242401,Work_Non-Nat,9,71 Bunting Alley,17 Hollow Ridge Alley,Trail,Jaroslavskoe,Neftekumsk,Tuva,496000,RU,1/8/2016 2:01,7/14/2018 11:50
44391239307,Other_Nat,87,2 Prairieview Plaza,50 Claremont Parkway,Avenue,Poselenie Mihajlovo-Jarcevskoe,Pokrovskoye,Altai,338000,RU,5/2/2020 21:05,12/1/2020 3:46
76630019802,Work_Non-Nat,529,3517 Express Way,756 Schlimgen Avenue,Junction,Ramenki,Topki,Buryat,758000,RU,2/16/2008 22:53,1/24/2019 12:10
55708360200,Work_Nat,3002,3 Anzinger Place,0245 Prairie Rose Trail,Park,Rostokino,Sebezhskiy Rayon,North-Ossetia-Alania,511000,RU,1/15/2018 23:05,1/3/2019 13:49
65758360907,Other_Non-Nat,832,6097 Little Fleur Avenue,9 Mitchell Park,Pass,Nekrasovka,Krasnokamsk,Dagestan,359000,RU,12/8/2014 1:07,1/21/2020 5:05
68708077100,Gaurdian_Non-Nat,70,89 Washington Lane,046 Daystar Plaza,Drive,Poselenie Sosenskoe,Nizhniy Tagil,Dagestan,279000,RU,12/7/2003 22:08,9/16/2019 8:30
50491644403,Work_Non-Nat,877,41 Darwin Place,8 Declaration Avenue,Road,Sviblovo,Zheleznovodsk,Ingushetia,875000,RU,12/8/2018 0:46,6/27/2018 2:41
46854162600,Other_Non-Nat,48755,09 Stone Corner Drive,34945 Heffernan Park,Park,Kon'kovo,Sergiyev Posad,Kabardino-Balkar,823000,RU,8/8/2019 21:43,1/27/2018 3:59
30401046106,Other_Non-Nat,37409,34 West Lane,78138 Kings Avenue,Lane,Poselenie Marushkinskoe,Mednogorsk,Ingushetia,424000,RU,3/9/2015 9:31,3/12/2018 8:29
68976200303,Home_Citzn,8,451 Sachtjen Trail,355 Messerschmidt Avenue,Terrace,Arbat,Krasnyy Sulin,Karachay-Cherkess,985000,RU,6/13/2004 21:21,11/15/2017 17:01
82422661704,Home_Citzn,25,69879 Golf View Crossing,8398 Holy Cross Court,Hill,Poselenie Rjazanovskoe,Chusovoy,Komi,337000,RU,1/24/2020 17:04,9/24/2020 0:12
65034414600,Gaurdian_Non-Nat,93,19790 Declaration Junction,98641 Roxbury Trail,Avenue,Timirjazevskoe,Yalutorovsk,Chechnya,978000,RU,7/24/2004 9:03,6/5/2017 1:08
60340899300,Other_Non-Nat,918,53 Briar Crest Street,9 Rowland Lane,Pass,Ivanovskoe,Kushva,Kabardino-Balkar,888000,RU,11/30/2001 4:39,5/18/2020 13:47
4017517901,Work_Nat,14,3 Corry Place,72935 Doe Crossing Avenue,Circle,Alekseevskoe,Pavlovo,Adygey,741000,RU,11/12/2016 12:54,10/2/2020 8:49
13971853706,Gaurdian_Nat,58430,1 Blue Bill Park Terrace,1 Dixon Way,Way,Novogireevo,Osyno,Buryat,257000,RU,4/15/2006 16:00,5/3/2018 6:52
97285782405,Gaurdian_Nat,54995,7 Maple Wood Crossing,98714 Schmedeman Court,Drive,Gagarinskoe,Semënov,Altai,649000,RU,12/26/2009 13:04,11/14/2019 16:30
51893637400,Home_Citzn,69011,61812 Logan Lane,895 Novick Drive,Hill,Begovoe,Veshenskaya,Udmurt,448000,RU,6/11/2006 7:53,1/18/2020 13:01
8629835804,Other_Non-Nat,39458,1 Acker Alley,6 Charing Cross Circle,Pass,Bogorodskoe,Novoaleksandrovsk,Chechnya,101000,RU,11/2/2010 6:09,8/16/2019 22:09
70977739807,Gaurdian_Non-Nat,3,705 Arizona Place,64380 Butternut Lane,Circle,Chertanovo Severnoe,Kingisepp,Mari EL,357000,RU,2/23/2012 9:49,1/22/2019 19:42
37017072403,Other_Nat,8,74 Beilfuss Street,3 Hagan Parkway,Place,Poselenie Novofedorovskoe,Nizhnevartovsk,Altai,852000,RU,9/13/2004 3:04,8/1/2017 23:28
26247455103,Home_Res,58,023 Waxwing Crossing,39983 Moland Hill,Street,Lefortovo,Krasnogorodsk,Bashkortostan,338000,RU,7/13/2005 8:26,2/11/2020 17:16
1795986708,Other_Non-Nat,285,7 John Wall Plaza,87 Macpherson Road,Plaza,Danilovskoe,Stavropol,Karelia,761000,RU,2/17/2005 19:59,7/29/2018 15:27
7092893607,Gaurdian_Nat,720,94393 Manufacturers Center,143 Ramsey Park,Circle,Otradnoe,Karata,Tatarstan,334000,RU,4/15/2013 11:04,3/19/2020 23:54
14651077602,Work_Nat,70,7 Blackbird Terrace,691 Fulton Crossing,Park,Nagatino-Sadovniki,Krasnogorodsk,Kabardino-Balkar,311000,RU,8/12/2018 11:27,10/30/2017 3:54
88781349601,Work_Non-Nat,15,1 Valley Edge Pass,55 Raven Trail,Point,Lomonosovskoe,Vladimir,Khakass,176000,RU,10/22/2016 21:23,8/19/2020 8:38
19750368803,Gaurdian_Non-Nat,801,5 Vermont Way,78051 Barby Crossing,Lane,Poselenie Rogovskoe,Nizhnekamsk,Karachay-Cherkess,333000,RU,4/16/2016 4:49,3/31/2019 20:09
26311451708,Work_Nat,6712,35909 Anthes Road,15 Colorado Crossing,Pass,Poselenie Kokoshkino,Starominskaya,Mari EL,484000,RU,7/13/2003 22:38,6/13/2018 15:16
21369816401,Other_Nat,95,68573 Mayfield Terrace,97 Dryden Street,Road,Ljublino,Arkhangelsk,Udmurt,297000,RU,2/16/2011 6:00,10/12/2018 11:30
71177073909,Work_Nat,2,28 Florence Way,1 Lien Court,Road,Meshhanskoe,Neftekumsk,Chuvash,337000,RU,4/14/2015 22:42,8/28/2017 7:20
54534489101,Home_Res,920,780 Hauk Junction,93629 Maple Terrace,Road,Veshnjaki,Kasimov,Bashkortostan,101000,RU,2/17/2020 1:04,1/2/2021 15:35
75492836103,Gaurdian_Non-Nat,8456,7 Killdeer Drive,52285 Katie Plaza,Lane,Juzhnoe Tushino,Okhansk,Khakass,895000,RU,11/20/2015 22:20,2/15/2017 13:40
46561452101,Home_Res,3782,82 Barnett Road,61749 Springs Circle,Road,Danilovskoe,Ishimbay,Kalmykia,228000,RU,10/17/2006 3:07,9/4/2019 21:26
39990474002,Home_Res,3395,73 Arizona Lane,21 Crescent Oaks Drive,Road,Juzhnoe Medvedkovo,Sovetskoye,Bashkortostan,369000,RU,3/5/2005 22:22,9/6/2020 9:41
90126236903,Other_Nat,729,3 Pond Crossing,77 Arkansas Street,Drive,Poselenie Kokoshkino,Korolëv,Kabardino-Balkar,159000,RU,1/27/2008 8:47,4/24/2017 12:27
30011880300,Other_Non-Nat,76,29654 Messerschmidt Hill,100 Luster Way,Pass,Metrogorodok,Yugorsk,Ingushetia,357000,RU,11/14/2005 18:16,9/26/2017 21:35
60132363103,Home_Citzn,8178,7472 Westport Road,26 Hanson Avenue,Avenue,Poselenie Klenovskoe,Vyborg,Mordovia,357000,RU,8/17/2018 18:43,7/30/2017 19:16
61849248707,Other_Nat,72,1 Sundown Crossing,674 Tomscot Way,Lane,Beskudnikovskoe,Meleuz,Buryat,777000,RU,9/9/2020 5:46,11/25/2017 17:38
78871502604,Other_Non-Nat,981,2 Morning Terrace,839 Tomscot Parkway,Parkway,Orehovo-Borisovo Juzhnoe,Kizilyurt,Kabardino-Balkar,385000,RU,7/29/2016 1:36,2/21/2018 20:25
20476838704,Gaurdian_Nat,1872,0759 Truax Point,66700 Cherokee Center,Avenue,Novokosino,Kotovsk,Tatarstan,424000,RU,12/22/2003 16:30,9/7/2019 6:07
63540419308,Home_Res,3332,41 Donald Point,128 Cody Junction,Way,Poselenie Rogovskoe,Gusev,Udmurt,347000,RU,8/12/2015 6:49,11/23/2018 21:37
49909302508,Home_Citzn,5,490 Cherokee Circle,8 Pierstorff Parkway,Road,Fili Davydkovo,Varygino,Dagestan,411000,RU,7/30/2001 13:18,7/15/2020 19:41
81835742907,Gaurdian_Nat,29788,939 Mesta Place,22 Di Loreto Court,Drive,Otradnoe,Buturlinovka,Kalmykia,374000,RU,7/10/2019 12:50,7/10/2017 19:50
55003628502,Home_Citzn,366,5921 Stoughton Plaza,79 Delladonna Avenue,Park,Poselenie Voronovskoe,Pavlovsk,Dagestan,180000,RU,9/24/2020 21:53,2/4/2017 17:29
85843842806,Work_Nat,2,84 Hauk Place,926 Northfield Place,Park,Krasnosel'skoe,Leninsk-Kuznetskiy,Kabardino-Balkar,895000,RU,1/17/2011 10:33,12/7/2020 15:39
51645275601,Work_Nat,2,8 Mariners Cove Terrace,7247 Hudson Hill,Court,Mar'ina Roshha,Karata,Ingushetia,777000,RU,6/12/2013 5:41,12/26/2017 20:59
62632372807,Gaurdian_Nat,332,829 Shoshone Circle,8684 Carioca Pass,Lane,Savelovskoe,Tikhoretsk,North-Ossetia-Alania,258000,RU,3/25/2005 22:35,5/16/2018 17:57
80196964400,Home_Res,7049,842 Old Shore Avenue,29704 Ronald Regan Crossing,Hill,Vyhino-Zhulebino,Balezino,Khakass,147000,RU,10/17/2008 23:13,6/15/2020 4:13
52407412407,Work_Non-Nat,88,429 Forster Avenue,9089 Lukken Terrace,Junction,Akademicheskoe,Igra,Kalmykia,669000,RU,3/25/2018 7:06,8/1/2017 2:35
83762888006,Gaurdian_Nat,89106,864 Lake View Crossing,10162 Mallory Drive,Park,Kapotnja,Divnogorsk,Chechnya,311000,RU,11/4/2003 23:16,6/4/2020 10:18
84322638707,Other_Non-Nat,0,82923 Crowley Circle,1506 Sullivan Point,Pass,Marfino,Zavolzhye,Khakass,279000,RU,11/2/2005 18:46,10/25/2019 1:07
51348992704,Work_Nat,0,236 Buell Lane,1247 Florence Trail,Avenue,Butyrskoe,Gelendzhik,Karelia,511000,RU,1/22/2017 7:23,1/23/2020 12:15
63971165900,Other_Nat,73897,2616 Scofield Park,80154 Melby Terrace,Street,Presnenskoe,Zavetnoye,Chechnya,297000,RU,5/12/2000 7:31,3/11/2018 12:47
17357395100,Gaurdian_Nat,398,74 Brown Street,201 Schmedeman Terrace,Junction,Chertanovo Juzhnoe,Protvino,Kabardino-Balkar,895000,RU,1/22/2010 22:03,10/9/2019 20:16
95334880000,Work_Non-Nat,31,53 Red Cloud Place,9 Artisan Circle,Avenue,Kurkino,Ivanovo,Tuva,711000,RU,9/23/2008 3:47,3/5/2019 5:39
53637501004,Home_Citzn,1131,50143 Clemons Center,115 Bellgrove Lane,Road,Dorogomilovo,Bol’shoy Kamen’,Buryat,369000,RU,8/25/2018 5:11,5/20/2019 12:10
42228284204,Work_Nat,9113,0 Granby Terrace,16 Forster Hill,Street,Novogireevo,Perm,Adygey,264000,RU,9/6/2009 0:21,5/13/2019 18:31
48694410200,Other_Non-Nat,87878,539 Thierer Parkway,2090 Kingsford Point,Parkway,Filevskij Park,Oktyabrskiy,Karachay-Cherkess,999000,RU,10/9/2013 23:25,7/24/2018 15:56
75332488005,Gaurdian_Non-Nat,499,32391 Sunfield Place,980 Morrow Lane,Parkway,Brateevo,Ukhta,Kabardino-Balkar,879000,RU,7/6/2009 4:44,2/14/2020 6:17
89871408900,Gaurdian_Nat,8,6 Marcy Junction,593 Southridge Park,Hill,Cheremushki,Sosnovyy Bor,Tatarstan,758000,RU,3/1/2004 2:01,4/21/2018 0:11
95868129306,Other_Non-Nat,7,5857 Debs Drive,50855 Mockingbird Center,Point,Juzhnoe Medvedkovo,Kantemirovka,Dagestan,166750,RU,1/1/2013 18:53,4/17/2018 11:21
369935900,Work_Nat,8579,87 Thompson Alley,3283 Tennessee Avenue,Pass,Juzhnoportovoe,Moskovskiy,Adygey,258000,RU,9/12/2020 21:08,12/16/2018 12:10
87010138508,Gaurdian_Nat,131,05212 Montana Junction,37 Ryan Point,Road,Silino,Safonovo,Kalmykia,411000,RU,10/15/2017 18:32,12/27/2017 14:03
7930801707,Other_Nat,3321,17 Nevada Hill,07454 Holy Cross Court,Drive,Vnukovo,Kulebaki,Chuvash,284000,RU,2/1/2015 3:36,3/4/2020 23:39
91435512101,Other_Nat,73,67673 Thierer Crossing,7423 Hagan Park,Trail,Otradnoe,Kavkazskaya,Kabardino-Balkar,999000,RU,9/22/2010 14:21,6/15/2020 5:18
13138989503,Gaurdian_Non-Nat,859,43 Dapin Road,7 Loeprich Center,Hill,Novokosino,Takhtamukay,Adygey,610000,RU,4/29/2001 22:26,1/5/2020 9:11
91376917803,Other_Nat,82290,3 American Ash Drive,6 Victoria Drive,Junction,Novogireevo,Orël,Udmurt,634000,RU,7/1/2006 14:10,4/15/2020 14:58
22184178004,Other_Non-Nat,5780,6 Dahle Way,851 Sheridan Plaza,Lane,Tekstil'shhiki,Remontnoye,Udmurt,163000,RU,4/7/2003 1:45,10/4/2019 3:39
42515548706,Work_Nat,5600,974 Spenser Crossing,7 Bowman Court,Point,Orehovo-Borisovo Severnoe,Sasovo,Kalmykia,424000,RU,7/9/2008 7:21,2/7/2019 8:40
81101430803,Gaurdian_Non-Nat,51,2944 Maywood Point,728 Golf Course Center,Avenue,Vnukovo,Sarov,Bashkortostan,259000,RU,6/25/2013 6:33,5/25/2017 9:15
24518325303,Work_Non-Nat,1,95435 Debs Circle,06 Continental Lane,Terrace,Brateevo,Sortavala,Kalmykia,888000,RU,5/15/2003 11:03,8/21/2017 3:53
68450022203,Home_Citzn,87678,78070 Schurz Lane,16537 Fordem Road,Park,Lomonosovskoe,Zavodoukovsk,Sakha,852000,RU,10/19/2020 18:08,6/24/2020 21:28
92817536500,Work_Nat,1175,4 Knutson Park,792 Charing Cross Junction,Junction,Poselenie Pervomajskoe,Kingisepp,Adygey,558000,RU,10/3/2003 17:04,1/21/2020 18:05
79843621409,Gaurdian_Non-Nat,321,2294 Rockefeller Street,312 East Road,Avenue,Poselenie Mosrentgen,Kineshma,Kalmykia,888000,RU,9/26/2000 11:20,10/3/2017 4:25
49184941405,Other_Non-Nat,8891,31 Miller Parkway,2774 Eagan Road,Point,Danilovskoe,Svobodnyy,Chechnya,159000,RU,2/26/2001 12:26,11/22/2018 3:52
96054528407,Gaurdian_Nat,93207,95 Lotheville Court,2883 Dawn Park,Trail,Troparevo-Nikulino,Khasavyurt,Tatarstan,424000,RU,5/30/2016 22:27,6/14/2019 7:57
65318002400,Gaurdian_Non-Nat,188,942 Arrowood Drive,4 Autumn Leaf Junction,Center,Moskvorech'e-Saburovo,Sokol,Tuva,147000,RU,3/27/2015 6:48,12/26/2019 5:44
84133647306,Other_Nat,8352,73488 Leroy Park,8 Fieldstone Crossing,Pass,Golovinskoe,Takhtamukay,Tuva,411000,RU,5/24/2004 15:47,12/26/2018 0:48
94623777606,Other_Nat,0,9374 Ramsey Road,298 Holy Cross Junction,Parkway,Ljublino,Usinsk,Mari EL,228000,RU,6/5/2018 17:39,2/7/2020 9:42
29978485800,Gaurdian_Non-Nat,0,81 Erie Point,7498 Knutson Drive,Plaza,Novokosino,Khasavyurt,Buryat,225000,RU,4/2/2003 5:53,11/24/2017 21:23
47527433405,Gaurdian_Non-Nat,31,68848 Rutledge Circle,9090 Pennsylvania Court,Trail,Severnoe,Gagarin,Chuvash,741000,RU,9/20/2004 23:03,8/6/2018 21:30
10877797105,Other_Non-Nat,595,4375 Eliot Avenue,8228 Gale Pass,Center,Akademicheskoe,Lyudinovo,Udmurt,211000,RU,1/16/2013 1:51,6/7/2018 13:56
49346512009,Home_Res,73304,03 Sunbrook Avenue,022 Vermont Circle,Circle,Ajeroport,Kirov,Altai,666000,RU,12/8/2015 4:25,3/14/2019 5:36
99095233100,Other_Nat,5389,23 Anthes Center,813 Sommers Park,Circle,Orehovo-Borisovo Juzhnoe,Tavda,Sakha,359000,RU,4/30/2006 21:50,3/2/2018 22:09
55290768400,Work_Non-Nat,87,6490 Straubel Street,558 Eggendart Street,Parkway,Chertanovo Juzhnoe,Maykop,Mari EL,228000,RU,3/6/2002 7:52,4/2/2019 15:25
54055976501,Gaurdian_Non-Nat,29,53 Nobel Trail,2183 David Place,Place,Zamoskvorech'e,Rodniki,Kalmykia,634000,RU,7/8/2020 13:20,9/16/2017 3:38
69686294700,Gaurdian_Nat,6715,3666 Texas Way,553 Twin Pines Hill,Crossing,Poselenie Kievskij,Saint Petersburg,Komi,357000,RU,5/22/2004 18:21,7/5/2017 14:23
5799672603,Work_Non-Nat,3077,23 Jenna Court,7 Farragut Lane,Plaza,Severnoe Medvedkovo,Apatity,Kabardino-Balkar,284000,RU,6/1/2009 13:37,8/25/2020 20:06
53183613203,Work_Nat,3576,3 Sheridan Crossing,4077 Oak Valley Crossing,Hill,Poselenie Rjazanovskoe,Vorob’yëvka,Tatarstan,337000,RU,8/8/2013 19:31,2/7/2017 18:38
42179838705,Home_Citzn,5,13 Marcy Park,6 Jay Terrace,Place,Losinoostrovskoe,Dubna,Tatarstan,259000,RU,11/2/2014 22:36,5/1/2018 20:21
65949188206,Other_Nat,59133,0 Bay Point,69 Crowley Alley,Place,Teplyj Stan,Slavgorod,Karachay-Cherkess,978000,RU,1/17/2005 0:58,3/3/2019 6:48
60377681405,Gaurdian_Nat,42178,15866 West Drive,9 Harper Parkway,Road,Levoberezhnoe,Yelabuga,Mordovia,978000,RU,1/7/2002 14:04,5/3/2017 12:27
86934093502,Home_Citzn,83,6340 Mendota Street,46489 Hovde Trail,Parkway,Novogireevo,Apatity,Khakass,225000,RU,5/25/2017 20:01,5/6/2018 11:26
56683073404,Work_Non-Nat,43,61796 Surrey Center,584 Ruskin Pass,Point,Poselenie Mihajlovo-Jarcevskoe,Kiselëvsk,Udmurt,147000,RU,2/27/2000 6:48,6/15/2018 1:40
