BUSINESS_ID,ACCOUNT_NUMBER,PERSON_ID,BUSINESS_ROLE_TYPE,SOURCE_USER_ID,POSITION_FLAG,ROW_CREATED_TIMESTAMP,ROW_UPDATED_TIMESTAMP
10989732901,3.58E+15,97955361303,Field Work,20007109486,Human Resource Manager,10/9/2016 7:54,9/14/2018 5:23
45729839401,5.10E+15,51774781801,Manager,67019309359,Product Manager,5/19/2002 9:32,10/15/2016 1:02
65449474802,5.23E+15,31581245800,Executive,23076202143,CEO,12/4/2018 5:16,9/29/2017 9:35
6329053100,3.55E+15,45573821206,Security,73040907852,Accountant,4/11/2011 18:53,8/9/2017 6:15
83627013606,6.77E+15,51992175707,Manager,59081103829,Vice-President,8/19/2004 6:30,12/30/2020 6:32
71451730609,5.02E+18,78380706600,Director,76066000539,Human Resource Manager,2/1/2013 0:25,4/30/2020 16:21
20268554800,3.53E+15,94153938007,Field Work,66099506010,CEO,8/13/2005 11:41,9/23/2017 2:53
17728147205,5.41E+15,22837012001,Executive,97066907808,Vice-President,12/23/2015 21:07,8/6/2019 14:15
69390017708,3.54E+15,10876747109,Field Work,48004101735,Administrative Assistant,10/1/2009 0:47,10/5/2018 8:54
71385971402,2.02E+14,19492219809,Manager,47052401390,Sales Executive,2/4/2012 1:12,10/25/2016 23:33
7021694603,2.02E+14,94531487303,Founder,36904274,President,8/9/2009 0:55,12/17/2019 23:38
37717021305,3.56E+15,76937997002,Field Work,69037002003,Sales Executive,9/8/2008 7:37,8/17/2017 22:38
52221763701,3.53E+15,19160815902,Security,81022707762,Product Manager,9/26/2010 22:36,4/17/2018 6:19
13293785102,3.49E+14,58232333601,Operations,64037607393,President,5/8/2007 7:56,10/4/2020 22:37
76176703504,5.61E+15,22387814800,Field Work,38027106460,CTO,5/13/2008 1:05,10/27/2017 9:30
41883836802,5.35E+15,49176597100,Manager,33009000882,Product Manager,10/19/2017 11:31,4/29/2017 11:06
65459921800,5.60E+17,51884435101,Director,29032007597,Administrative Assistant,3/23/2010 22:47,12/17/2016 4:51
74323951404,3.59E+15,64981243304,Production,94000509894,Executive Assistant,11/4/2000 1:59,11/25/2019 13:11
922422109,5.02E+17,21640565400,Executive,91005203163,Product Manager,7/25/2003 10:48,7/3/2020 15:14
37372672806,3.05E+13,98886052607,Field Work,82056105955,CEO,11/30/2010 14:23,3/14/2018 8:02
74700152408,3.56E+15,88163097303,Founder,2073404360,CFO,9/13/2016 19:14,12/22/2019 19:14
7408971100,5.60E+16,21887087205,Production,56005107864,CEO,4/28/2015 10:13,2/18/2018 20:54
5603345400,2.02E+14,62429583401,Director,47080500575,President,4/16/2004 4:31,11/29/2018 10:20
6565221207,5.60E+18,44013539109,Production,22067702989,Sales Executive,1/20/2006 21:11,7/29/2016 18:14
42356136903,5.04E+15,23188935904,Field Work,6064905855,Marketing Manager,3/9/2006 13:17,12/4/2017 4:16
93038691401,3.59E+15,21476309108,Security,50053707205,Human Resource Manager,3/16/2018 8:18,5/7/2018 19:02
48420871601,4.91E+17,94656796606,Director,82068902199,CFO,10/20/2010 18:34,5/31/2018 23:29
5292843509,3.55E+15,94422024800,Security,86031708373,Accountant,8/21/2011 13:18,7/31/2020 5:14
85810356908,4.91E+15,99267951700,Field Work,75095907227,Marketing Manager,1/28/2013 14:12,3/5/2017 10:57
96386840308,5.44E+15,26281841303,Security,22023208285,Executive Assistant,8/18/2009 9:21,2/24/2016 12:57
45595498304,4.91E+15,92319929307,Field Work,81048200525,CEO,7/19/2001 15:25,12/31/2016 23:00
56137818805,4.91E+15,84663127202,Production,82048807868,CTO,1/28/2008 19:24,6/30/2016 14:15
19044155309,6.76E+17,47530257506,Production,17018602322,Administrative Assistant,7/29/2001 0:15,1/17/2019 3:07
69024270406,6.77E+17,15311568207,Founder,44044905568,Finance Manager,9/7/2003 1:54,10/7/2019 18:02
4928482504,5.19E+15,28924265700,Manager,61094601213,Product Manager,4/6/2008 8:53,1/20/2017 19:33
63530119101,3.55E+15,91405929208,Field Work,53011709406,Finance Manager,12/5/2005 5:39,3/4/2017 23:04
16673002808,3.59E+15,39561205203,Manager,92079907394,Human Resource Manager,10/21/2016 19:22,2/4/2019 17:09
21488496308,3.06E+13,62970409606,Manager,89001305196,CTO,10/31/2003 3:11,9/26/2016 20:26
51879729709,3.57E+15,79073303207,Executive,36019003394,Vice-President,2/8/2003 6:17,4/14/2019 8:21
52356641607,3.57E+15,81418421002,Founder,98073301140,Human Resource Manager,8/4/2015 19:12,3/20/2016 12:50
99856641901,3.59E+15,76751630600,Director,17046306693,Accountant,11/12/2000 18:33,3/6/2019 3:07
43425206408,5.01E+15,67509365407,Executive,54003602821,CFO,7/30/2012 21:40,1/22/2017 12:23
91630584702,5.35E+15,44197005201,Security,31064100734,Sales Executive,4/9/2003 15:23,12/13/2016 22:36
41106027402,2.02E+14,8361053602,Field Work,16083602885,Product Manager,10/3/2014 7:34,4/8/2019 8:20
86736006707,3.53E+15,33237219903,Security,21090605661,Accountant,11/28/2016 13:59,8/28/2019 5:50
4431401700,6.05E+14,26422315206,Director,5023106616,President,8/13/2005 7:05,2/26/2020 15:36
80977200904,2.02E+14,2350724109,Production,44020401317,Finance Manager,6/20/2014 6:43,1/16/2017 10:50
29678354407,3.54E+15,87811032505,Manager,32061903365,CEO,8/4/2012 7:46,3/22/2017 3:32
54461196300,6.77E+16,59579687507,Director,72030902007,CEO,1/10/2016 3:46,10/30/2017 11:33
714247706,3.54E+15,57154968100,Security,50051801895,Vice-President,9/16/2000 17:10,5/29/2018 21:46
23066434900,2.01E+14,97950578800,Field Work,77062505230,Accountant,12/12/2008 21:50,1/27/2018 1:34
80690870408,3.58E+15,74239935801,Founder,55080506343,Human Resource Manager,10/17/2014 5:16,4/30/2018 5:05
89083339400,3.73E+14,90981970207,Production,75086901297,Sales Executive,12/25/2003 23:52,7/10/2016 16:46
95212678807,5.60E+15,43001783408,Production,87067703262,CEO,9/14/2003 6:39,7/28/2016 16:51
20340716602,3.59E+15,93044413301,Operations,61073104579,Administrative Assistant,2/2/2013 1:34,12/3/2020 14:10
64666624504,3.55E+15,44152520100,Executive,52096405739,President,7/28/2012 8:15,3/25/2020 14:45
79950861201,5.60E+15,83852650802,Executive,19055103099,Administrative Assistant,5/30/2003 10:40,7/12/2019 13:35
66066768207,3.53E+15,43645156309,Operations,94066901866,CTO,6/6/2000 8:38,2/3/2016 18:59
4036838203,3.54E+15,52025361207,Production,6014508214,Executive Assistant,8/31/2013 16:39,3/14/2020 3:43
15003896706,3.56E+15,46286089907,Executive,24024305764,Finance Manager,2/23/2015 22:23,6/9/2018 0:19
92795088104,6.33E+15,83710929406,Field Work,76066100143,Product Manager,9/7/2010 18:29,11/28/2019 13:47
26887443702,5.60E+15,2397377205,Security,10099008526,Human Resource Manager,6/30/2002 17:33,4/21/2016 9:30
16556396902,5.61E+16,98242495705,Operations,45075901805,Executive Assistant,2/11/2010 12:51,6/8/2017 3:11
11357245407,3.53E+15,33038328200,Manager,79057309174,CEO,11/1/2015 18:04,4/11/2020 8:02
56304364300,6.33E+15,21405269209,Manager,5060204219,Vice-President,11/22/2013 7:23,2/16/2020 20:52
37578556309,6.76E+16,94704633802,Director,40086402690,Accountant,12/22/2011 20:49,6/19/2020 13:35
1351326104,3.57E+15,61826048008,Security,7045003654,CEO,10/28/2006 7:51,1/7/2019 6:08
60878298605,5.60E+15,89667270609,Manager,57099400658,Product Manager,11/9/2009 21:50,3/24/2018 11:01
10435828207,3.55E+15,59312259708,Founder,57036609270,Executive Assistant,5/22/2005 20:56,7/17/2019 12:49
92234646401,3.56E+15,17008121409,Manager,96023805591,Executive Assistant,10/30/2003 2:55,11/8/2016 11:47
63056772004,5.60E+15,9569969300,Field Work,19043607847,Product Manager,8/30/2018 17:29,11/29/2019 4:39
87920943205,3.59E+15,6521072605,Field Work,71088407477,Product Manager,6/30/2008 0:06,3/26/2020 22:12
35298363200,3.57E+15,86286297304,Security,84076204852,CTO,12/28/2009 17:33,5/6/2020 13:11
73954818001,5.02E+16,29820736205,Director,35027804970,Accountant,8/21/2013 10:26,6/12/2019 21:35
92121812306,3.53E+15,21524152005,Executive,34095606482,Senior Manager,5/31/2011 15:37,5/18/2018 2:16
51099798908,5.89E+15,16918434802,Director,81006403594,CFO,5/14/2017 1:50,8/17/2020 16:01
72596856504,4.02E+12,52536177905,Director,38022601758,Executive Assistant,10/13/2006 16:47,4/2/2016 3:10
34419311703,5.52E+15,58134520001,Manager,18091506490,CFO,11/23/2012 2:08,5/8/2018 14:16
33078806400,3.58E+15,36134770009,Manager,84064704599,Accountant,3/11/2016 17:02,11/3/2018 9:35
434591808,3.56E+15,7084942805,Field Work,96089704249,Accountant,6/27/2000 8:24,10/23/2016 3:21
31588487106,6.33E+18,58056149404,Operations,80084208826,Human Resource Manager,9/14/2017 10:46,12/6/2019 1:54
69885075704,6.71E+17,95856278009,Security,11085105280,CTO,7/27/2005 11:04,3/21/2017 1:36
59982070303,4.18E+15,60503639000,Founder,67004201094,CTO,3/6/2004 9:11,2/19/2017 19:35
33843346004,6.76E+17,46804058909,Director,17045300138,CTO,12/26/2009 16:13,1/22/2016 14:11
41763728000,5.04E+17,96109478607,Production,92017702529,CTO,8/29/2005 0:32,2/19/2016 4:18
3878577700,3.05E+13,34837694407,Founder,26008100078,Human Resource Manager,10/20/2018 8:21,6/17/2020 9:18
61229142900,3.57E+15,6796223900,Founder,81072006356,Product Manager,8/15/2001 15:13,7/27/2017 22:12
88433268800,3.58E+15,3808627403,Executive,87005801266,Administrative Assistant,7/26/2015 7:55,3/17/2018 1:22
96759055300,3.56E+15,20632306804,Field Work,68034901308,Accountant,4/16/2013 13:23,11/19/2017 8:56
73756244808,6.77E+17,6368083806,Security,65008406886,CEO,8/13/2011 8:15,10/17/2020 13:01
78101741500,3.53E+15,51232392501,Security,68048609736,Sales Executive,4/3/2006 2:01,6/14/2016 23:32
1040832102,5.64E+18,10408071403,Production,11049303929,Sales Executive,10/2/2004 6:39,1/17/2018 20:18
51654828505,3.58E+15,58948209709,Director,63041403325,Sales Executive,1/4/2010 11:14,2/27/2018 21:11
97701785305,6.76E+16,22738305604,Founder,65093409806,CTO,4/25/2009 2:09,1/17/2017 22:44
19626524705,4.91E+15,15012535006,Manager,86025506888,Finance Manager,12/28/2001 14:06,11/2/2020 17:20
14653260801,3.58E+15,87116678000,Founder,6013500747,Human Resource Manager,8/3/2011 1:35,10/24/2020 22:34
18892328007,5.60E+15,25173581009,Executive,56064200951,Accountant,2/11/2006 14:50,7/2/2018 11:58
65763748404,5.50E+15,32507565800,Security,45075802818,Accountant,5/11/2015 13:41,11/26/2016 11:43
4774637504,5.44E+15,69430300501,Executive,90054602837,Finance Manager,12/30/2010 6:51,10/16/2017 4:52
78109142501,5.50E+15,54114095600,Executive,97055004295,Administrative Assistant,2/18/2008 10:15,11/12/2019 14:14
57807429001,5.61E+17,55061967107,Manager,81068801453,Sales Executive,3/6/2010 7:58,6/17/2016 6:48
32015706702,3.58E+15,29058571405,Founder,51074008548,Vice-President,11/28/2013 18:24,8/20/2016 1:31
10589769203,3.38E+14,86736754201,Field Work,92095701199,Finance Manager,7/25/2018 9:41,4/27/2017 14:30
57234009901,2.02E+14,72607745303,Executive,42016308892,Executive Assistant,2/23/2004 1:32,3/22/2019 22:03
33630545909,3.57E+15,82757494009,Manager,5014700037,Marketing Manager,2/26/2008 15:03,10/31/2018 16:16
90787823508,6.77E+18,31445048105,Security,90055901496,Vice-President,2/14/2008 11:04,12/7/2017 4:44
43310475908,3.55E+15,41975927709,Founder,25003204892,Finance Manager,12/12/2000 10:14,6/17/2018 23:38
60428306207,3.55E+15,31192698302,Director,90038501991,CFO,8/13/2013 2:57,8/17/2017 7:37
38366367501,6.76E+17,12554757300,Executive,79048004263,Administrative Assistant,10/4/2008 0:08,1/8/2017 4:03
86320062900,3.57E+15,51609426209,Security,70045200962,Marketing Manager,4/19/2007 21:26,7/24/2020 9:52
34939272400,3.55E+15,38076575401,Security,51069800086,Sales Executive,9/23/2011 0:21,8/1/2016 14:53
93816460900,6.76E+16,25479237500,Security,7060900643,Vice-President,6/13/2012 0:33,2/7/2017 14:23
67421495105,5.60E+16,35891885307,Director,59048207150,Vice-President,4/6/2004 13:34,12/14/2017 2:39
53686528905,5.10E+15,96050712105,Field Work,80098102976,Finance Manager,4/19/2012 5:49,8/27/2020 12:00
82071556200,3.74E+14,50590180204,Security,24071208970,Administrative Assistant,12/31/2010 3:18,9/1/2017 0:54
63316830406,6.33E+18,18042409508,Field Work,26077905736,Vice-President,7/17/2016 0:38,7/9/2016 22:19
18259778502,3.55E+15,271087803,Production,20052209176,CTO,2/18/2002 15:52,11/25/2016 12:30
67309941206,5.61E+17,86692517600,Director,98020102629,Administrative Assistant,3/18/2004 9:39,6/10/2016 15:36
33453752300,3.55E+15,44140841408,Production,27032304691,Executive Assistant,3/5/2002 3:46,9/15/2019 16:40
93166189607,5.01E+15,31026699300,Founder,48036809459,Administrative Assistant,4/28/2018 15:43,4/26/2018 23:58
28063919003,3.74E+14,87165390600,Field Work,38022609066,Vice-President,2/6/2018 7:24,12/17/2019 7:38
38324806205,4.91E+15,89559657209,Production,90086104766,Administrative Assistant,5/15/2018 22:57,5/1/2020 22:51
67518629504,3.45E+14,72676773004,Director,41026109918,Marketing Manager,10/13/2018 23:14,7/23/2016 10:30
43169433204,5.60E+15,84510362600,Operations,71055902608,Sales Executive,6/1/2019 0:57,10/19/2019 17:05
80485368602,5.60E+16,54223520401,Security,14041203890,Administrative Assistant,5/8/2004 7:51,2/10/2017 16:49
84645698606,3.58E+15,57010385005,Operations,75097403443,CFO,12/9/2011 17:58,9/27/2018 19:34
7592081704,4.92E+15,63436308005,Founder,31074106365,Senior Manager,11/5/2000 18:35,2/22/2018 4:57
61979485302,3.54E+15,67663286507,Manager,14088307984,Executive Assistant,3/14/2006 10:39,3/7/2016 3:56
47085409703,3.57E+15,1601535605,Operations,29018702206,President,1/21/2012 20:04,7/24/2018 21:41
26832809800,3.57E+15,91059744307,Executive,58081009967,President,5/31/2013 0:21,6/20/2019 3:58
43328045602,3.57E+15,79743152700,Security,11075002259,Marketing Manager,9/29/2007 11:56,2/7/2017 0:25
73673990800,5.10E+15,55090549800,Executive,79077409637,Vice-President,11/4/2011 6:24,11/30/2020 4:06
57306894700,6.77E+18,21332826808,Executive,80064003574,Marketing Manager,1/26/2009 10:18,7/25/2016 19:14
85655613103,3.55E+15,52659405808,Founder,66077809018,Senior Manager,11/19/2002 11:12,4/2/2016 12:46
91614318206,6.76E+15,27325204602,Security,30016301525,Vice-President,12/30/2011 0:34,7/21/2019 3:19
25500670906,2.01E+14,60210751601,Field Work,4073509591,Finance Manager,3/26/2016 16:33,2/20/2017 14:49
66548411105,3.55E+15,83433757304,Manager,81072509119,Senior Manager,4/30/2012 1:57,11/15/2020 10:33
120996000,5.60E+15,10046542403,Executive,74056608655,President,10/12/2009 15:13,11/21/2020 17:41
73464455700,3.53E+15,73329983806,Executive,98061505548,Vice-President,7/21/2018 7:52,9/22/2017 5:58
78954860800,3.53E+15,80273593706,Field Work,60056608011,Accountant,12/1/2015 0:52,12/4/2020 0:22
61825958107,5.60E+15,71731588304,Operations,34097905011,Sales Executive,7/28/2004 4:53,5/10/2019 18:57
72232806809,2.02E+14,16547944507,Security,10018702911,Accountant,7/18/2017 10:37,3/2/2019 19:01
8139291909,2.02E+14,54977874807,Production,41085100003,CFO,6/29/2002 23:46,1/16/2020 19:05
18912963209,5.60E+17,43085812703,Field Work,77081807883,President,7/23/2001 18:33,7/2/2018 19:16
72206519601,5.60E+17,45954045507,Founder,60014104271,Product Manager,12/29/2009 19:50,9/3/2019 22:36
88881967409,6.76E+15,32346686603,Operations,1031709033,CFO,9/21/2002 2:06,9/26/2017 12:38
9115203107,3.58E+15,20099079507,Executive,6015100751,Product Manager,9/16/2015 23:56,3/11/2018 0:56
30822804505,5.59E+15,7628151008,Founder,45009300555,Product Manager,6/17/2016 5:04,6/17/2018 15:38
49164430309,3.58E+15,19425112800,Executive,79052205599,CEO,5/24/2013 0:16,4/18/2016 23:20
97215361300,5.60E+15,57784487400,Field Work,13068106184,Accountant,6/1/2010 13:45,8/22/2017 6:35
66895131300,6.39E+15,22309927400,Operations,25000101872,Human Resource Manager,5/16/2018 0:29,12/10/2016 17:39
42737393408,6.33E+18,42537448500,Director,6003906039,CFO,4/13/2010 9:19,12/14/2018 19:14
88439876606,6.76E+18,76231884700,Manager,65036504953,President,9/12/2007 19:35,7/7/2019 11:58
74409379700,6.76E+17,78388857905,Field Work,22058307781,Senior Manager,10/19/2011 19:40,8/23/2020 23:03
62615045505,5.01E+15,92884802609,Security,23061002557,Product Manager,3/15/2012 1:58,9/29/2020 1:22
89014683709,5.60E+15,55802723607,Executive,66014302212,CFO,6/6/2017 9:02,5/18/2016 19:13
60729452600,3.57E+15,42711015106,Production,53053809272,Senior Manager,12/12/2002 15:18,1/18/2017 7:53
43555366209,3.55E+15,10164206205,Production,66018800705,Finance Manager,4/16/2000 12:25,10/10/2017 0:24
99271494500,3.57E+15,79336687505,Founder,88035301362,President,7/27/2019 12:27,6/21/2019 16:14
76006961805,6.04E+17,41500218103,Field Work,64082809951,Vice-President,1/18/2014 7:57,8/31/2018 7:09
77133695308,5.56E+15,21036303207,Manager,51073401843,CFO,7/17/2018 16:01,1/27/2018 8:17
50716139300,3.57E+15,65906907301,Founder,59003507642,Senior Manager,7/10/2003 14:33,2/21/2019 21:19
63420316703,3.56E+15,85162043901,Director,71006703753,Marketing Manager,1/9/2016 14:54,9/24/2016 18:22
58600503300,6.04E+15,77381414205,Director,70010104112,CEO,11/2/2004 18:39,9/3/2016 21:29
82295752900,3.57E+15,45723352409,Manager,9037407129,Marketing Manager,7/30/2014 5:01,8/9/2020 16:15
51758280906,2.02E+14,99492174802,Production,19092705196,CTO,11/16/2005 0:28,8/16/2017 17:06
64480347703,3.57E+15,55578099808,Executive,14030405285,Human Resource Manager,1/22/2008 20:23,11/28/2018 18:37
95926204007,3.54E+15,20217914509,Director,62031002200,Executive Assistant,7/29/2014 6:06,3/24/2017 0:11
61863447907,5.04E+17,80069665106,Founder,29069302284,CFO,4/24/2017 17:48,2/1/2019 17:42
23397801001,3.56E+15,17583481708,Director,72025301064,Senior Manager,3/19/2007 1:28,1/1/2017 15:26
31392078008,3.56E+15,8223802206,Production,41043304785,Product Manager,4/24/2004 16:00,2/7/2017 10:53
36232669409,5.60E+16,88908704708,Manager,3017901778,President,7/1/2017 1:46,1/31/2016 15:19
52301491008,3.55E+15,20412634203,Field Work,16045000401,Product Manager,10/20/2009 0:28,11/12/2018 8:54
35675338207,3.56E+15,28984713408,Executive,32090805927,Vice-President,5/7/2005 18:34,4/24/2016 6:23
43418745109,6.33E+17,65407720804,Field Work,6067605223,Accountant,3/15/2011 7:56,2/20/2018 23:22
76627091302,3.57E+15,50453092903,Field Work,15036405243,President,6/9/2015 10:02,11/25/2020 21:28
61323518902,3.53E+15,58227002009,Production,57062809214,Finance Manager,5/26/2015 5:20,2/17/2018 11:01
61944574104,3.55E+15,44990176100,Security,61075202813,Human Resource Manager,8/13/2009 6:28,9/9/2020 0:07
60754834101,5.48E+15,51765170501,Production,79005001907,President,9/14/2007 6:18,8/26/2019 6:09
72441386905,4.91E+18,76884212608,Security,16021707008,CEO,2/4/2006 12:18,11/20/2018 13:15
5991938901,5.60E+15,10852403603,Field Work,75009405237,Marketing Manager,4/27/2014 1:34,3/27/2020 2:45
8613045600,3.05E+13,36069126804,Manager,39052202687,Administrative Assistant,7/12/2001 19:14,10/4/2017 9:04
31625261400,6.76E+18,76653697508,Production,27078209263,Accountant,12/27/2014 16:52,2/23/2016 21:15
32897553200,3.59E+15,6611223807,Director,77028202876,Product Manager,1/14/2013 2:21,3/11/2020 1:06
247508607,6.33E+17,28723153900,Field Work,64092205495,President,7/23/2017 10:09,4/13/2020 19:50
33049229308,5.60E+15,803005100,Production,9052308597,Marketing Manager,6/23/2007 4:28,2/3/2016 4:18
35886329408,3.55E+15,64291326608,Founder,67009102194,Administrative Assistant,2/12/2013 3:20,10/3/2019 16:47
30993444403,3.56E+15,80878741700,Executive,57098501738,Accountant,5/17/2012 13:10,5/30/2016 5:27
18658858501,3.58E+15,82126112702,Executive,60097309552,Product Manager,12/20/2007 10:40,6/7/2019 18:19
25367065509,4.92E+15,18561493105,Field Work,7068100014,Administrative Assistant,4/9/2010 23:45,1/28/2017 17:03
15546113402,5.60E+18,52758715200,Field Work,35054401731,Sales Executive,6/16/2018 0:54,7/12/2020 0:54
12177198006,3.01E+13,44823633803,Executive,34036507869,Vice-President,9/2/2015 0:04,10/22/2017 2:25
82831858700,4.41E+15,27201026208,Founder,54095709620,CEO,7/26/2014 9:43,7/29/2016 7:10
69655514503,4.91E+18,72472419108,Executive,22066300928,Vice-President,6/8/2005 14:19,5/3/2018 11:49
29845381906,4.18E+15,55777087808,Founder,80058907508,Marketing Manager,7/3/2017 14:44,5/19/2016 15:33
97300004303,3.58E+15,12526867900,Security,51078403925,Accountant,5/8/2008 10:15,2/3/2019 1:51
84147622800,3.55E+15,28135677502,Production,25000103242,CTO,2/19/2001 21:41,11/17/2020 1:53
92991460603,6.76E+16,7636981300,Executive,1060802856,Administrative Assistant,6/3/2008 17:17,9/21/2019 1:05
87985216204,3.61E+13,80368862403,Operations,42065203950,Administrative Assistant,2/18/2002 20:51,9/15/2018 19:54
57036901700,3.58E+15,20740994100,Director,1039008977,Marketing Manager,2/10/2005 1:31,4/9/2017 10:13
22666124009,3.75E+14,74335514500,Manager,13071706905,Marketing Manager,3/1/2017 6:15,10/17/2017 5:46
34596143203,6.77E+18,20653297500,Operations,4006707615,Vice-President,11/25/2019 22:16,2/4/2016 18:11
97785504009,5.42E+15,15501158200,Security,78077608378,Product Manager,2/5/2018 10:09,7/22/2020 23:47
65619196503,5.60E+15,23410176104,Executive,64066403030,Marketing Manager,10/22/2011 19:23,8/13/2019 21:44
26149152406,6.33E+18,4428145500,Field Work,19062600454,Vice-President,11/19/2008 23:09,10/5/2020 20:11
14399405205,5.02E+16,85529765709,Director,39023304230,Administrative Assistant,5/19/2009 1:19,7/27/2020 13:14
42089788103,5.60E+15,3024421200,Production,42033501004,Accountant,11/25/2008 16:44,4/28/2018 6:38
55558237700,5.41E+15,88663395200,Field Work,56084104870,Finance Manager,9/19/2015 14:16,1/20/2020 10:31
75670764504,4.91E+15,15048278506,Field Work,71016001892,Accountant,7/8/2003 13:24,11/24/2017 6:41
53590479804,3.54E+15,25249339700,Production,64040201441,President,3/4/2002 4:15,7/14/2017 13:07
32545220502,4.91E+17,10102399700,Founder,4036901802,Senior Manager,9/22/2017 3:53,6/19/2020 22:02
54472956209,5.60E+17,52828241204,Director,17082908518,Sales Executive,5/4/2002 22:25,3/12/2020 12:02
87621613402,3.03E+13,43035341405,Founder,18010203847,Administrative Assistant,7/18/2006 16:19,11/5/2020 2:40
31730916200,3.55E+15,70339668703,Production,10090300133,Vice-President,1/3/2017 17:23,12/22/2020 12:57
47215430903,3.56E+15,18263352609,Director,98031005454,CFO,1/5/2005 8:03,5/19/2017 10:13
79274067905,6.77E+18,11974164004,Founder,55090107012,Vice-President,4/21/2012 22:23,6/7/2020 8:31
41488785803,3.56E+15,24463828806,Production,10037608875,Marketing Manager,8/25/2000 5:28,4/1/2019 18:15
27617590502,3.57E+15,15440987400,Field Work,14094309807,Marketing Manager,11/28/2012 15:06,8/1/2020 9:09
11405749801,3.58E+15,26318084905,Field Work,7068001557,CTO,9/29/2014 6:24,7/21/2019 6:23
57468843400,3.55E+15,29696576806,Director,97038509590,Human Resource Manager,9/19/2016 5:03,8/16/2017 13:11
57868713200,6.71E+15,92719813509,Field Work,89049701192,Human Resource Manager,11/3/2013 17:55,4/10/2018 1:30
28565556901,3.56E+15,73966016507,Production,49054403092,Product Manager,6/3/2018 20:20,8/21/2019 7:04
81554660207,5.60E+15,41963654707,Founder,63047908983,CEO,4/25/2009 15:00,6/29/2020 14:03
3873639908,2.02E+14,41675108701,Founder,63098809550,Finance Manager,4/5/2016 5:53,9/14/2019 18:58
41877498808,5.10E+15,13249477604,Production,91069306298,CEO,12/28/2019 21:25,3/3/2016 4:17
87724755502,5.17E+15,46166943700,Security,75095003931,Sales Executive,7/1/2017 3:37,11/12/2020 12:18
10861349508,5.11E+15,17242418000,Production,88036307086,Accountant,9/9/2011 3:04,6/9/2016 21:04
84667610102,3.04E+13,8400999302,Founder,73013402169,President,5/21/2009 4:25,5/19/2019 14:24
68533085202,4.84E+15,15159780001,Executive,92025107879,Accountant,4/9/2013 15:24,10/12/2017 18:31
13629306404,3.54E+15,34574638008,Operations,4016903954,Product Manager,4/18/2017 20:22,2/18/2017 17:15
59043230000,3.43E+14,63884005105,Production,19095005931,CEO,6/24/2002 2:40,9/16/2017 21:03
471312303,6.76E+17,12855367504,Operations,26021404209,CFO,2/14/2010 5:17,5/29/2019 15:45
69980323400,3.54E+15,28375665109,Founder,39079602386,Administrative Assistant,8/4/2016 12:04,4/26/2020 16:04
18683875500,4.84E+15,67596429700,Founder,2099102461,CFO,6/5/2006 16:02,10/10/2017 6:20
26465771608,3.58E+15,17389243806,Director,81011600205,Vice-President,9/12/2013 10:24,10/6/2016 18:31
63087808309,3.59E+15,23715739900,Production,10079900062,Administrative Assistant,5/25/2002 22:17,2/26/2018 6:22
98549541503,3.56E+15,44611948107,Manager,44094100636,Product Manager,1/6/2004 14:12,8/27/2017 19:46
82958005900,3.58E+15,8226284300,Operations,10055009399,Finance Manager,1/23/2009 20:05,12/14/2017 11:43
10125023706,6.33E+15,32392928203,Operations,24073504532,Sales Executive,7/3/2009 22:15,1/1/2021 5:01
19505543902,6.05E+17,24948021300,Production,29086002784,CEO,1/12/2020 18:54,8/16/2019 7:14
69043252607,3.58E+15,23837484908,Executive,99073200938,CTO,12/31/2010 17:39,12/14/2020 14:21
24526094701,3.57E+15,25134231109,Operations,14055609931,Accountant,4/22/2016 7:17,12/24/2018 3:48
33853733306,5.01E+15,73963460700,Production,39039703232,President,8/13/2013 11:58,5/7/2019 5:06
35541059906,3.59E+15,61376432004,Field Work,8026007704,Vice-President,10/23/2008 22:09,7/29/2017 14:38
20631656601,5.60E+15,62846144308,Security,96049409441,Vice-President,4/29/2004 14:57,6/5/2017 15:16
38677094008,3.55E+15,56900813700,Director,29087604410,Human Resource Manager,6/30/2010 20:02,4/28/2016 20:53
64669559704,3.54E+15,44964028301,Executive,34011802043,CTO,10/26/2000 19:24,11/18/2020 10:04
60186609907,3.57E+15,33847415001,Security,5006103013,Executive Assistant,11/17/2000 18:43,10/8/2019 18:24
53893806202,3.54E+15,45685656903,Founder,19064004234,Product Manager,10/1/2008 16:08,3/16/2016 7:31
12859948706,3.58E+15,89343189700,Operations,85050206199,CFO,9/30/2009 8:10,5/29/2019 11:51
86662462501,6.38E+15,97498970300,Field Work,26018803340,Marketing Manager,2/9/2019 19:14,9/13/2016 10:09
25194222907,3.56E+15,93736260501,Security,86067503216,Marketing Manager,2/3/2018 22:15,2/28/2017 5:26
15991080602,3.53E+15,92196611807,Production,68004608935,Marketing Manager,1/24/2007 3:34,11/7/2020 20:49
47530496200,3.74E+14,62193884906,Manager,52081501901,Finance Manager,7/30/2014 18:19,6/12/2018 14:16
88902193305,4.91E+15,2193075800,Manager,47073203369,Sales Executive,5/24/2005 3:55,10/30/2017 7:48
19334040109,5.17E+15,91304727401,Manager,72016004989,CFO,12/24/2006 7:31,10/14/2020 14:56
71975749600,5.64E+17,83150161506,Manager,46094203614,Human Resource Manager,5/19/2011 9:59,7/1/2018 7:40
6022077504,3.74E+14,56967224508,Executive,64027101427,Vice-President,8/22/2014 9:31,1/25/2018 16:51
