PERSON_ID,ACCOUNT_NUMBER,DOCUMENT_ID,ROW_CREATED_TIMESTAMP,ROW_UPDATED_TIMESTAMP
54114095600,2.02E+14,98047401247,2/18/2008 10:15,1/23/2020 3:43
55061967107,3.53E+15,68075508220,3/6/2010 7:58,3/16/2020 6:57
29058571405,3.75E+14,25013207219,11/28/2013 18:24,11/13/2017 5:58
86736754201,3.53E+15,71009600242,7/25/2018 9:41,1/3/2019 10:11
72607745303,4.02E+15,44002106644,2/23/2004 1:32,11/27/2020 10:35
82757494009,6.33E+17,52033706814,2/26/2008 15:03,5/15/2016 5:24
31445048105,3.58E+15,10062300357,2/14/2008 11:04,6/25/2017 11:23
41975927709,3.57E+15,81074204737,12/12/2000 10:14,1/29/2020 11:13
31192698302,3.75E+14,67041703629,8/13/2013 2:57,10/19/2015 18:34
12554757300,6.33E+15,4049405121,10/4/2008 0:08,7/12/2018 9:01
51609426209,4.91E+15,26074205085,4/19/2007 21:26,10/9/2017 7:15
38076575401,5.60E+16,75092307538,9/23/2011 0:21,1/8/2018 20:45
25479237500,6.33E+15,92001303804,6/13/2012 0:33,11/22/2019 13:29
35891885307,3.54E+15,59052706484,4/6/2004 13:34,6/19/2015 21:38
96050712105,3.57E+15,12001701793,4/19/2012 5:49,3/17/2018 9:59
50590180204,6.76E+17,95011303073,12/31/2010 3:18,4/15/2018 10:12
18042409508,3.58E+15,93044007943,7/17/2016 0:38,10/6/2018 20:32
271087803,5.02E+17,88042607010,2/18/2002 15:52,7/21/2016 0:11
86692517600,5.60E+17,53017009399,3/18/2004 9:39,2/2/2019 11:32
44140841408,5.10E+15,61059305592,3/5/2002 3:46,9/24/2017 20:19
31026699300,3.59E+15,63069600468,4/28/2018 15:43,8/5/2016 12:42
87165390600,4.03E+15,12087907621,2/6/2018 7:24,7/18/2019 11:23
89559657209,3.53E+15,78010605014,5/15/2018 22:57,6/29/2020 0:59
72676773004,3.58E+15,53019904641,10/13/2018 23:14,4/4/2017 21:59
84510362600,3.57E+15,80070106439,6/1/2019 0:57,8/19/2015 15:35
54223520401,4.03E+15,4004102324,5/8/2004 7:51,8/19/2018 11:48
57010385005,3.55E+15,13086304565,12/9/2011 17:58,12/12/2019 18:33
63436308005,5.60E+16,99051602803,11/5/2000 18:35,10/29/2017 18:16
67663286507,6.30E+17,65036505257,3/14/2006 10:39,1/18/2018 1:57
1601535605,3.75E+14,96006102899,1/21/2012 20:04,6/25/2019 14:55
91059744307,3.55E+15,84074602476,5/31/2013 0:21,11/14/2016 0:44
79743152700,3.56E+15,66047300537,9/29/2007 11:56,11/12/2015 19:49
55090549800,3.74E+14,66097504829,11/4/2011 6:24,9/13/2017 5:34
21332826808,5.29E+15,42019203506,1/26/2009 10:18,10/26/2018 15:49
52659405808,3.53E+15,18044107128,11/19/2002 11:12,11/15/2016 3:20
27325204602,3.58E+15,58046202338,12/30/2011 0:34,10/28/2018 17:32
60210751601,3.53E+15,72082408849,3/26/2016 16:33,7/28/2016 9:10
83433757304,3.58E+15,2044801763,4/30/2012 1:57,12/29/2020 7:00
10046542403,3.58E+15,60094903966,10/12/2009 15:13,3/11/2019 3:04
73329983806,5.60E+16,30006507314,7/21/2018 7:52,10/12/2016 14:13
80273593706,3.55E+15,10030907664,12/1/2015 0:52,2/25/2015 5:58
71731588304,6.71E+16,95099108071,7/28/2004 4:53,6/29/2020 14:48
16547944507,3.54E+15,76089509406,7/18/2017 10:37,1/23/2015 7:34
54977874807,5.64E+15,3023309914,6/29/2002 23:46,9/30/2018 4:59
43085812703,3.59E+15,58031708785,7/23/2001 18:33,7/13/2015 14:57
45954045507,5.10E+15,25004207154,12/29/2009 19:50,8/26/2016 12:36
32346686603,3.55E+15,42015202965,9/21/2002 2:06,6/14/2017 22:46
20099079507,5.60E+15,77088406869,9/16/2015 23:56,2/16/2020 13:29
7628151008,3.53E+15,7019502927,6/17/2016 5:04,3/16/2018 21:55
19425112800,3.59E+15,84034208881,5/24/2013 0:16,7/31/2020 6:40
57784487400,3.55E+15,74063204667,6/1/2010 13:45,1/6/2020 2:48
22309927400,3.58E+15,14039606433,5/16/2018 0:29,6/3/2017 1:33
42537448500,4.91E+18,68011602745,4/13/2010 9:19,10/7/2016 20:05
76231884700,6.76E+15,48088707477,9/12/2007 19:35,9/18/2019 10:05
78388857905,3.70E+14,48020608452,10/19/2011 19:40,10/5/2016 17:23
92884802609,3.54E+15,88010903441,3/15/2012 1:58,9/23/2015 13:48
55802723607,3.54E+15,1014703371,6/6/2017 9:02,3/21/2018 8:29
42711015106,4.04E+15,40043309351,12/12/2002 15:18,3/7/2016 1:48
10164206205,3.55E+15,58057709549,4/16/2000 12:25,10/18/2016 19:39
79336687505,5.64E+15,34028901091,7/27/2019 12:27,9/28/2020 20:28
41500218103,5.61E+16,69029507727,1/18/2014 7:57,8/7/2019 17:25
21036303207,3.71E+14,28039503921,7/17/2018 16:01,3/25/2020 14:14
65906907301,3.57E+15,47066900200,7/10/2003 14:33,2/3/2015 8:57
85162043901,3.58E+15,72028904598,1/9/2016 14:54,3/30/2015 21:58
77381414205,3.54E+15,67072800090,11/2/2004 18:39,6/12/2015 14:27
45723352409,2.02E+14,15087003218,7/30/2014 5:01,1/2/2016 3:03
99492174802,3.53E+15,99070401971,11/16/2005 0:28,2/12/2020 2:02
55578099808,3.56E+15,21037705260,1/22/2008 20:23,10/19/2019 1:48
20217914509,3.55E+15,43035009397,7/29/2014 6:06,6/16/2018 15:05
80069665106,3.55E+15,53026309264,4/24/2017 17:48,4/15/2020 10:03
17583481708,3.75E+14,8077802092,3/19/2007 1:28,1/9/2016 22:46
8223802206,5.60E+17,52020708347,4/24/2004 16:00,6/24/2018 13:50
88908704708,3.57E+15,98016008248,7/1/2017 1:46,5/8/2019 4:31
20412634203,5.60E+15,33003805206,10/20/2009 0:28,7/16/2018 20:28
28984713408,5.48E+15,26040300790,5/7/2005 18:34,11/2/2016 10:55
65407720804,3.55E+15,33014604789,3/15/2011 7:56,9/4/2020 7:18
50453092903,5.60E+15,13024608745,6/9/2015 10:02,12/6/2015 14:10
58227002009,4.94E+15,77033405710,5/26/2015 5:20,9/22/2015 18:12
44990176100,6.38E+15,44080502421,8/13/2009 6:28,9/18/2018 11:52
51765170501,6.76E+16,77038008958,9/14/2007 6:18,11/25/2016 3:55
76884212608,3.54E+15,26051508478,2/4/2006 12:18,9/24/2015 6:23
10852403603,6.38E+15,99009903512,4/27/2014 1:34,10/31/2020 21:54
36069126804,4.20E+15,72022406261,7/12/2001 19:14,12/26/2020 2:38
76653697508,5.89E+16,81016408031,12/27/2014 16:52,6/3/2020 9:02
6611223807,3.54E+15,92027906965,1/14/2013 2:21,4/17/2016 13:15
28723153900,3.00E+13,41067501987,7/23/2017 10:09,6/7/2018 1:46
803005100,3.59E+15,64083507814,6/23/2007 4:28,1/1/2017 18:22
64291326608,3.57E+15,14072704427,2/12/2013 3:20,7/28/2020 21:04
80878741700,6.33E+18,38050904632,5/17/2012 13:10,3/30/2017 1:41
82126112702,3.55E+15,76033704558,12/20/2007 10:40,5/23/2017 6:24
18561493105,3.53E+15,46032907386,4/9/2010 23:45,4/11/2015 17:05
52758715200,4.51E+15,89027801018,6/16/2018 0:54,12/1/2020 4:02
44823633803,3.57E+15,86099602308,9/2/2015 0:04,9/30/2019 1:31
27201026208,5.60E+15,96080503336,7/26/2014 9:43,3/4/2015 4:44
72472419108,3.58E+15,86001200086,6/8/2005 14:19,11/25/2017 12:09
55777087808,3.56E+15,48066901731,7/3/2017 14:44,9/6/2016 16:53
12526867900,5.10E+15,7028605591,5/8/2008 10:15,10/13/2019 9:58
28135677502,3.72E+14,43076601408,2/19/2001 21:41,3/18/2017 0:14
7636981300,3.54E+15,23047506545,6/3/2008 17:17,7/17/2016 23:01
80368862403,3.56E+15,95055209383,2/18/2002 20:51,1/23/2018 18:32
20740994100,5.60E+15,14032500173,2/10/2005 1:31,8/13/2020 19:50
74335514500,5.64E+17,19070603030,3/1/2017 6:15,3/3/2017 0:15
20653297500,3.54E+15,33040104722,11/25/2019 22:16,6/17/2016 0:52
15501158200,3.53E+15,31063001596,2/5/2018 10:09,3/15/2016 1:53
23410176104,3.56E+15,41080208694,10/22/2011 19:23,8/19/2019 9:13
4428145500,2.02E+14,95052600972,11/19/2008 23:09,5/14/2015 6:37
85529765709,6.38E+15,2018704532,5/19/2009 1:19,5/21/2015 11:23
3024421200,5.05E+15,52058005711,11/25/2008 16:44,12/11/2017 14:51
88663395200,4.41E+15,33087207841,9/19/2015 14:16,7/2/2020 15:46
15048278506,3.55E+15,50082000383,7/8/2003 13:24,10/10/2016 21:08
25249339700,3.56E+15,92005004263,3/4/2002 4:15,4/11/2020 16:11
10102399700,6.40E+15,13056505525,9/22/2017 3:53,11/16/2018 8:21
52828241204,5.61E+15,59020906276,5/4/2002 22:25,5/20/2017 3:05
43035341405,3.54E+15,47078702299,7/18/2006 16:19,7/29/2017 21:00
70339668703,3.58E+15,30075609133,1/3/2017 17:23,10/14/2020 0:26
18263352609,2.01E+14,55082008775,1/5/2005 8:03,10/18/2015 9:51
11974164004,5.61E+15,61030306789,4/21/2012 22:23,3/10/2018 8:25
24463828806,5.10E+15,45030706288,8/25/2000 5:28,1/19/2018 9:17
15440987400,4.90E+18,34084900078,11/28/2012 15:06,5/6/2020 22:55
26318084905,3.57E+15,18096709960,9/29/2014 6:24,12/14/2018 6:06
29696576806,4.18E+15,2062405152,9/19/2016 5:03,11/10/2020 3:06
92719813509,3.56E+15,30029506025,11/3/2013 17:55,5/22/2020 23:42
73966016507,5.43E+15,14001502089,6/3/2018 20:20,5/13/2017 7:44
41963654707,5.60E+15,45044707845,4/25/2009 15:00,8/10/2017 4:41
41675108701,5.10E+15,79078107257,4/5/2016 5:53,5/19/2019 6:49
13249477604,3.54E+15,40061100843,12/28/2019 21:25,2/16/2019 14:42
46166943700,3.56E+15,43018002881,7/1/2017 3:37,1/2/2018 12:48
17242418000,3.74E+14,88090506391,9/9/2011 3:04,6/16/2020 20:28
8400999302,5.02E+16,91030004934,5/21/2009 4:25,7/1/2020 9:31
15159780001,3.57E+15,6023303519,4/9/2013 15:24,7/28/2017 18:47
34574638008,3.04E+13,20060009181,4/18/2017 20:22,11/15/2020 17:41
63884005105,3.58E+15,66014609015,6/24/2002 2:40,11/6/2018 19:52
12855367504,3.04E+13,62007107288,2/14/2010 5:17,8/13/2015 21:54
28375665109,3.58E+15,17086001083,8/4/2016 12:04,4/2/2020 1:24
67596429700,3.54E+15,74042105148,6/5/2006 16:02,9/21/2017 0:16
17389243806,3.55E+15,65077501449,9/12/2013 10:24,9/25/2020 20:20
23715739900,5.60E+15,66074209900,5/25/2002 22:17,5/7/2015 5:03
44611948107,2.02E+14,2012909094,1/6/2004 14:12,11/12/2019 12:38
8226284300,2.02E+14,73095503362,1/23/2009 20:05,6/3/2015 13:10
32392928203,6.38E+15,42093000671,7/3/2009 22:15,11/22/2018 19:26
24948021300,3.53E+15,67057000655,1/12/2020 18:54,8/6/2018 7:37
23837484908,6.71E+18,17020804569,12/31/2010 17:39,3/1/2020 15:23
25134231109,6.77E+17,77021409829,4/22/2016 7:17,3/21/2018 8:59
73963460700,3.56E+15,40089901719,8/13/2013 11:58,9/17/2017 22:31
61376432004,5.02E+15,79079707248,10/23/2008 22:09,7/20/2018 8:09
62846144308,3.49E+14,70031406770,4/29/2004 14:57,11/15/2017 22:43
56900813700,5.04E+15,88087805843,6/30/2010 20:02,9/26/2019 9:16
44964028301,5.45E+15,71009507699,10/26/2000 19:24,3/23/2019 1:01
33847415001,5.40E+15,98033503371,11/17/2000 18:43,1/15/2020 2:27
45685656903,3.57E+15,28083207190,10/1/2008 16:08,11/29/2019 21:21
89343189700,5.16E+15,59013007470,9/30/2009 8:10,2/24/2019 20:12
97498970300,5.60E+15,54031803670,2/9/2019 19:14,8/16/2016 16:07
93736260501,6.38E+15,14042602884,2/3/2018 22:15,4/1/2020 18:40
92196611807,5.05E+15,82044303598,1/24/2007 3:34,10/4/2017 15:03
62193884906,4.41E+15,36007505683,7/30/2014 18:19,7/6/2017 2:02
2193075800,5.25E+15,98072102122,5/24/2005 3:55,9/4/2016 8:13
91304727401,4.84E+15,29060503130,12/24/2006 7:31,7/24/2016 21:11
83150161506,3.53E+15,93031606010,5/19/2011 9:59,1/15/2021 15:32
56967224508,3.58E+15,77047507387,8/22/2014 9:31,1/3/2017 8:16
62785400906,3.55E+15,78056009547,2/13/2005 15:35,12/5/2019 8:39
56925265703,4.41E+15,98092307545,8/4/2003 23:54,9/19/2020 5:07
96036954302,3.54E+15,93029800979,3/11/2017 23:53,4/14/2020 5:32
39540927501,3.74E+14,19020206145,1/10/2002 12:26,1/13/2018 10:50
42543242806,4.04E+12,75019500122,7/27/2016 13:30,11/2/2016 6:11
51546083408,5.60E+18,72035809822,4/13/2000 22:03,12/20/2020 14:17
46832742103,3.54E+15,55083508548,10/14/2018 3:45,12/26/2019 5:18
85223681102,3.69E+13,83013101766,11/11/2016 10:36,1/10/2020 13:04
30565023801,3.53E+15,80088909435,8/25/2011 3:50,4/3/2019 17:27
87282196207,5.60E+15,67085403865,3/3/2016 3:21,4/30/2018 12:41
71148733709,3.59E+15,1032708954,11/6/2009 13:40,3/16/2019 16:38
29330187909,3.57E+15,13057701743,2/6/2008 17:34,10/20/2015 20:59
91238322606,5.61E+15,92013600217,10/2/2010 23:57,4/18/2017 12:52
47358650200,3.54E+15,34059002700,10/8/2008 1:55,9/26/2018 1:01
5809518800,6.33E+17,56054100128,1/5/2020 7:29,1/8/2016 16:50
62562490602,3.74E+14,86046304188,1/7/2003 7:52,3/21/2019 6:18
8517388108,6.71E+18,61090908277,12/29/2007 5:52,5/24/2016 13:02
13820254106,5.60E+18,10035604742,1/20/2005 0:15,7/21/2016 8:05
93941186509,3.58E+15,27088705874,12/6/2019 18:55,12/6/2015 19:43
54393785808,3.58E+15,34061803063,3/21/2012 12:12,10/15/2019 20:58
2884074301,6.76E+17,44055200854,12/24/2011 7:02,7/27/2017 20:04
12989003600,2.02E+14,13076905781,12/3/2011 18:26,9/24/2016 7:26
17973340707,3.57E+15,28073105202,11/23/2007 23:16,12/31/2019 14:46
8884225505,5.43E+15,4072302766,11/30/2003 22:44,5/12/2020 18:38
80310840303,3.54E+15,99047705257,9/23/2003 4:26,4/25/2017 2:58
32742074101,6.33E+17,90011608992,2/25/2010 18:00,9/25/2019 16:30
74046283000,5.60E+15,25066600098,1/22/2019 3:12,1/4/2017 11:46
56301447900,3.59E+15,75039508144,3/13/2018 0:00,1/31/2018 7:30
3704123809,3.53E+15,82032000253,4/26/2002 21:03,12/21/2020 11:42
45570373103,5.61E+15,51072601738,9/7/2003 4:14,1/28/2019 4:37
18439824200,3.55E+15,13097802032,7/19/2008 18:01,12/25/2015 2:04
30718188606,5.40E+15,74048906291,4/5/2017 18:38,12/30/2019 6:07
9873097507,3.55E+15,3041804742,11/25/2017 21:17,3/18/2015 7:52
7472731406,3.58E+15,71008107376,12/19/2008 15:13,10/26/2020 1:33
49826656506,5.10E+15,84051305832,9/27/2018 13:13,8/21/2018 22:27
86704214503,3.54E+15,69085107645,4/20/2010 18:30,2/26/2017 7:29
33816808308,3.57E+15,86087805402,2/7/2011 16:05,5/19/2015 16:24
48167056904,6.04E+15,43004008017,4/16/2007 18:45,1/17/2019 6:55
4250993707,6.33E+18,3506683,11/1/2004 4:59,2/8/2019 3:28
20864046003,3.56E+15,55085300191,9/13/2016 18:28,6/9/2016 19:31
57356890503,6.38E+15,72057808245,2/10/2000 4:56,5/31/2017 13:06
73139565500,3.54E+15,39018107825,8/18/2013 22:01,8/16/2019 15:47
43362308308,6.77E+17,54080406664,10/3/2015 3:35,6/3/2017 9:50
43861621708,5.64E+17,9039108903,3/28/2017 10:13,3/8/2020 18:09
55310723303,5.10E+15,22084104944,1/20/2001 3:04,12/15/2019 6:52
67794968908,5.61E+15,36016607434,9/3/2013 9:12,9/28/2017 0:52
96283730103,2.01E+14,1085506814,4/15/2015 2:50,6/5/2018 11:12
41301358300,3.58E+15,96024901339,1/11/2017 12:46,9/19/2020 3:31
47627068706,3.55E+15,20025003486,12/14/2010 21:48,6/14/2015 17:22
4789353203,4.91E+18,69017509786,10/26/2004 20:51,5/17/2018 9:19
10338946103,4.04E+12,48058605361,9/16/2001 15:41,10/21/2017 8:33
27321752402,3.01E+13,70008005325,7/4/2019 12:41,8/4/2019 6:08
9366423403,3.57E+15,23074005989,8/15/2000 9:16,2/11/2020 0:42
25661690505,3.59E+15,62024901438,2/22/2012 0:43,8/23/2019 20:02
61564751804,3.56E+15,55709504,12/29/2018 18:32,6/6/2020 0:50
65600150303,3.56E+15,40073904608,6/10/2018 18:13,12/13/2016 23:44
48211715602,2.02E+14,36042905763,1/31/2016 10:47,1/9/2020 1:29
66941855601,3.54E+15,16006606742,1/3/2018 6:11,10/17/2020 2:00
16076630007,5.35E+15,19054209171,3/19/2009 12:49,1/15/2019 23:27
72351170502,5.60E+15,82021505462,6/19/2001 22:19,11/23/2020 8:16
37682605206,3.57E+15,40090506789,7/3/2008 2:25,8/23/2018 10:29
19291835903,5.02E+16,99055806569,10/14/2010 2:52,6/26/2018 10:23
21025609808,4.51E+15,54001303148,2/23/2011 13:47,8/28/2017 10:29
93738615801,3.56E+15,83014101014,10/24/2013 18:29,7/13/2019 3:17
76475690400,3.53E+15,67050307948,5/21/2013 1:03,3/17/2016 1:02
76155654300,3.75E+14,19020107933,5/24/2004 10:15,3/25/2015 3:38
15719233703,3.56E+15,25087909201,7/8/2016 12:56,1/14/2016 10:59
35551244102,3.59E+15,8030204194,8/29/2016 3:16,8/13/2020 23:42
87186401804,5.60E+16,75037508414,6/7/2015 13:25,6/19/2016 0:18
70654292808,3.53E+15,18038700162,4/28/2003 10:49,10/11/2016 7:58
98080075809,3.58E+15,59093404582,3/18/2001 16:11,7/14/2017 4:20
53158267901,3.53E+15,29083409454,9/21/2016 18:19,9/1/2018 17:05
36650075402,3.59E+15,72011102872,10/2/2011 4:54,11/26/2017 10:46
96729895908,4.41E+15,58003603005,6/9/2000 16:10,9/29/2019 15:06
43815792803,4.93E+12,95078907200,3/13/2008 22:27,6/2/2015 1:20
55469780105,3.55E+15,77081403600,2/3/2018 0:18,8/21/2018 14:37
42110541800,5.60E+15,23054607264,7/2/2014 0:20,7/5/2017 17:30
24165226309,3.58E+15,15085804840,11/1/2018 4:16,4/27/2020 17:16
64241714807,4.04E+12,47082202984,2/10/2017 18:41,8/1/2019 0:32
30570885907,3.55E+15,82065306071,11/16/2002 20:55,9/1/2017 3:12
8864404302,3.70E+14,13066804978,12/17/2005 9:13,9/3/2020 23:57
48746293805,3.54E+15,43034304317,11/28/2002 3:51,4/24/2020 18:56
6157053705,3.58E+15,1007609022,11/3/2014 16:14,6/21/2020 20:48
8341708401,3.53E+15,56002101733,5/24/2006 6:39,12/17/2018 14:09
84777460502,6.76E+17,22024009395,6/18/2011 4:37,4/13/2019 18:10
51612158502,4.04E+12,62083504814,3/9/2002 20:23,1/18/2017 8:57
64992482704,3.55E+15,26024107416,1/19/2004 8:50,1/21/2020 11:47
27048175503,3.54E+15,1044401563,7/13/2000 11:33,9/6/2015 22:56
40286666501,3.53E+15,4068209359,4/30/2017 8:50,11/22/2018 4:09
88909902001,6.30E+15,17050605504,10/14/2013 16:01,5/7/2020 8:53
18224878700,3.73E+14,91054609012,4/4/2014 23:05,7/12/2015 20:35
69203333902,3.54E+15,50043207398,7/23/2009 21:29,12/22/2018 12:05
54607537302,5.60E+15,22038000729,5/8/2000 6:34,9/26/2017 22:06
50963752402,6.76E+17,14057302198,3/23/2011 3:47,11/3/2020 18:45
54333905403,5.60E+15,9043706889,2/3/2006 11:51,7/29/2020 17:00
7136112806,6.04E+16,83044800234,11/14/2001 7:03,2/10/2018 19:38
16656228507,5.61E+16,99504679,3/4/2007 10:01,6/18/2015 8:34
25085726803,3.54E+15,46035806829,9/30/2009 11:06,10/22/2016 19:05
99987840000,3.58E+15,52057407485,1/15/2012 8:27,11/24/2017 11:52
78891664501,2.02E+14,61084603289,3/12/2001 17:24,11/16/2018 6:07
11042409800,4.04E+12,1067907368,8/16/2001 3:51,8/7/2015 21:42
77218814603,3.01E+13,64036707272,9/20/2006 3:40,3/19/2017 3:31
2128805806,4.91E+15,38011904425,4/28/2013 14:16,3/22/2015 18:07
48707488600,6.76E+15,14055706474,5/1/2014 16:14,1/25/2015 16:11
17559233706,3.53E+15,23076600739,3/28/2010 9:35,9/15/2018 21:41
57930594802,3.54E+15,64070104026,1/16/2001 13:03,11/11/2019 7:01
84357073707,3.58E+15,2093402693,4/8/2001 22:15,6/17/2017 18:38
68675922208,6.71E+15,63062403379,9/20/2002 8:43,4/3/2019 5:46
56297672008,3.05E+13,30063508605,7/13/2018 14:24,3/18/2020 8:05
36996740601,6.37E+15,35018601018,11/17/2001 2:51,12/16/2018 18:54
24261659100,3.55E+15,24054908479,8/25/2015 5:22,7/18/2015 20:04
89632354400,3.57E+15,39000909424,11/21/2006 2:24,9/5/2018 3:05
11683370809,6.39E+15,94015304531,8/5/2003 7:03,9/17/2016 20:54
7677711009,2.02E+14,98080208912,11/6/2008 22:40,7/29/2017 9:01
61279748807,3.55E+15,48077807911,10/20/2000 12:05,8/31/2020 4:55
60585041004,3.58E+15,86002601688,8/19/2015 21:04,12/9/2015 17:20
61149864508,4.04E+15,69017703124,1/16/2016 21:41,9/1/2019 15:47
26701627907,3.55E+15,41076008508,1/22/2014 19:46,1/2/2021 13:07
6714978908,3.55E+15,82057802318,3/5/2018 14:30,7/23/2016 3:53
75762878002,3.03E+13,74012901771,9/16/2001 2:35,12/30/2016 15:37
65912935802,5.60E+18,76075304374,8/3/2012 10:22,11/17/2019 11:59
66417420901,3.01E+13,58018302575,8/6/2013 16:49,9/5/2020 12:21
43533995403,3.55E+15,74092706521,5/26/2006 5:55,10/19/2019 19:00
56268759408,6.33E+17,72042807222,9/8/2016 18:37,1/31/2018 11:31
80044022705,3.53E+15,97033002323,6/14/2017 0:16,12/6/2020 23:51
33931408902,6.39E+15,96092509733,7/21/2006 7:55,7/6/2018 1:48
30861892007,3.58E+15,87030405618,9/6/2004 19:44,6/24/2016 14:58
73508009106,3.55E+15,2064008200,7/12/2012 19:59,5/28/2015 15:42
29751850104,3.54E+15,70086502053,8/23/2008 12:57,4/3/2019 7:10
28735888601,3.59E+15,18007807033,2/18/2012 17:34,2/27/2020 7:24
44994223002,6.33E+15,77059103822,4/12/2012 4:32,9/19/2015 8:37
26230529201,3.53E+15,31080003610,11/25/2018 6:57,8/5/2015 11:30
13212659702,6.33E+15,67016803117,10/10/2019 20:40,11/14/2020 9:59
57964885101,3.55E+15,89000005260,10/6/2013 3:18,1/4/2020 12:35
20179332709,6.30E+16,99071102339,10/18/2004 16:14,4/29/2015 5:19
29157120500,6.38E+15,37083504812,8/17/2018 10:18,1/30/2020 12:21
41568637000,6.30E+17,73056801366,11/30/2001 22:33,2/11/2017 13:55
44180198407,5.60E+15,85087403131,6/17/2018 22:52,5/1/2015 22:34
3735089300,5.50E+15,30026100851,7/26/2003 21:28,7/3/2018 9:46
21077133705,3.57E+15,27017702377,3/4/2008 13:33,5/10/2015 10:36
55313422706,3.59E+15,54002705341,12/31/2010 0:35,7/5/2018 10:23
98187964602,2.02E+14,34080309482,9/10/2015 5:35,1/1/2017 5:03
56680438207,3.58E+15,95093401001,6/28/2005 19:31,9/5/2020 13:31
53541477806,4.91E+18,17020304643,4/22/2005 8:18,9/9/2016 12:37
305916708,3.58E+15,88043506951,4/1/2010 14:16,12/31/2015 0:07
98169746703,5.60E+18,26011209210,6/9/2019 19:12,10/13/2017 13:06
45522240609,6.76E+15,16073403527,3/4/2018 1:47,5/14/2018 19:10
73972954502,3.56E+15,85033702968,10/20/2017 12:01,1/2/2020 10:26
29957922609,3.56E+15,49084703410,7/25/2002 2:39,4/30/2017 2:31
29890276700,3.58E+15,26006902922,5/19/2005 10:03,5/23/2018 15:38
67521610200,3.04E+13,42054802903,11/14/2004 7:46,10/1/2018 0:38
73000531703,5.10E+15,42060400152,3/13/2009 11:50,12/9/2018 15:03
21260933001,6.76E+17,88059502214,7/9/2015 11:00,12/25/2020 3:35
11017196702,3.53E+15,6095806793,3/16/2008 4:20,10/28/2017 10:47
13738876408,3.79E+14,1092702426,10/14/2010 9:30,12/28/2019 17:52
92877599001,3.53E+15,33038303581,3/24/2017 15:24,2/18/2017 8:55
4956136006,2.01E+14,7072509928,10/10/2002 21:06,4/1/2016 0:46
13934367507,6.76E+17,49013308935,6/6/2015 10:43,6/22/2017 8:18
37329530500,5.42E+15,60012301540,5/9/2015 9:08,5/18/2015 20:30
39975582604,4.51E+15,61091706753,10/19/2008 9:39,8/18/2019 16:43
22848259105,6.33E+15,43094706491,2/11/2019 15:32,2/7/2019 13:55
13349417707,2.02E+14,10055605122,10/20/2010 20:58,5/17/2017 16:44
16549477902,5.05E+15,13073103982,11/24/2014 10:01,2/16/2019 19:10
41491967100,6.71E+18,76013207133,3/6/2016 8:58,1/10/2016 19:08
86312522908,5.11E+15,36024701417,4/4/2015 7:56,11/29/2019 11:04
73067846107,5.10E+15,99012607849,1/8/2004 2:17,4/26/2015 1:11
2013801209,3.58E+15,6079601921,7/5/2011 0:00,3/16/2017 3:50
40726071000,3.06E+13,86031404332,9/24/2019 15:06,5/22/2020 13:58
70669768403,5.10E+15,80060908277,2/26/2004 14:26,1/20/2020 17:35
36192233904,3.56E+15,49030605033,5/23/2012 17:02,7/7/2017 17:55
90438256101,3.55E+15,51021805884,11/23/2011 16:26,10/9/2020 15:52
26672243808,3.58E+15,14055905521,9/27/2012 8:10,6/18/2017 9:40
98442681608,4.41E+15,33038801386,3/1/2007 14:21,5/28/2016 8:28
66546911506,3.38E+14,80030306280,8/31/2006 15:34,3/2/2020 17:35
85526552706,5.01E+15,45030906833,1/29/2011 1:19,4/9/2019 11:13
48033951905,3.54E+15,1057104169,1/29/2012 19:28,7/13/2017 6:52
2196371909,6.76E+17,30091807857,2/14/2019 0:56,5/29/2018 7:32
27769473909,6.76E+15,28003300493,3/19/2001 6:56,12/14/2018 10:14
70047056205,5.12E+15,16080009567,3/8/2019 16:53,6/6/2015 23:54
25105308600,3.53E+15,88067302200,8/24/2017 21:28,2/21/2017 11:15
78836744309,5.02E+16,87079709885,2/9/2018 8:15,7/19/2017 21:44
38628924205,4.18E+15,87001609052,9/24/2013 17:33,11/9/2019 19:09
5974798807,5.61E+17,60025007597,12/19/2014 11:26,9/5/2015 20:56
53386692609,3.57E+15,37071503103,9/20/2005 22:35,8/20/2016 13:36
46111323802,3.53E+15,55015005376,7/15/2017 17:47,4/7/2016 21:32
21162759602,4.91E+17,2009604747,2/13/2005 9:51,7/15/2016 8:04
29133214700,4.41E+15,43051909095,4/30/2001 3:25,10/31/2019 14:30
29037391503,3.58E+15,52033907193,3/3/2013 2:36,11/19/2020 10:37
70338664405,6.71E+18,12049602271,6/1/2011 19:40,2/19/2015 9:34
74610468100,5.11E+15,74078904902,11/28/2001 17:58,4/29/2018 5:34
74009620501,3.38E+14,80017402297,5/14/2010 6:14,3/26/2019 17:47
50959896700,5.61E+15,98090304054,12/26/2006 11:42,10/24/2017 23:57
90574080802,5.60E+16,99020904734,4/5/2009 17:38,7/3/2017 0:29
17187912803,4.03E+15,43028201249,11/3/2004 2:13,7/5/2020 20:18
18302943903,3.57E+15,33039403471,2/2/2012 3:11,5/1/2015 3:29
85866838500,3.59E+15,4070006480,11/23/2005 6:45,7/1/2018 8:16
23583157601,6.33E+15,89094404690,12/9/2011 4:16,6/5/2019 22:20
45177392100,6.37E+15,5020200511,5/20/2006 2:53,5/7/2016 13:33
